age,income,credit_score,debt_to_income,employment_years,loan_amount,default
75,13242.580077800767,503,0.08693534199470276,13,69984.84108080994,0
69,13308.350258975543,827,0.5170955319329981,5,47061.594270593756,0
79,16983.06581035007,545,0.3753020362012277,29,94606.21220118296,0
29,23516.42225003465,808,0.4369789552935811,18,33508.08620540713,0
32,24318.689578172703,484,0.6863300607090184,26,79371.17912221362,0
33,14641.572876590011,662,0.07035167790722296,39,23508.370766336546,0
79,12401.742655253565,385,0.9617933874979522,36,65495.50876558104,1
40,11836.944108862222,316,0.5224356708459859,30,83162.52277493727,0
35,36114.238076496236,494,0.838810911645279,15,72622.13323416497,0
39,63741.75144777983,304,0.3184953665958907,12,71090.61595381724,0
63,27312.23512370608,705,0.3135184301626813,14,47107.576077342695,0
61,6102.884284509979,474,0.9038138660596532,25,90099.6463822257,0
48,29264.393680882033,431,0.11747647492388125,28,32013.20697955284,0
60,39845.32322162042,409,0.10377812137645082,0,90730.1798251134,0
32,15920.81778277065,752,0.6970847271831,32,4661.584076430423,0
70,34196.18090289913,527,0.4660273476567086,33,60409.194528265034,1
38,37637.09939636496,847,0.717315340911916,33,62642.47868580489,1
76,41963.437449319266,790,0.4329012812578922,33,27011.133775534705,0
25,16433.033669426564,567,0.21174319932179686,20,75668.48498822463,0
66,22869.300305955985,813,0.7152455438328483,6,20013.741619052256,1
57,24123.622590634386,640,0.0390553522428404,0,41899.107802192346,0
53,42585.0124091817,604,0.4479620697743226,0,90030.73742282193,0
78,17947.46539685219,667,0.45865171292214135,17,40030.5266807131,0
59,35275.085069161374,768,0.07792801935071503,31,82805.69520682193,0
55,25242.659816147338,524,0.24163151116803472,30,10787.376717820076,0
23,35596.03854190412,484,0.2599714248615713,17,12319.967031459752,0
34,32179.833019247762,708,0.8929903979391586,15,18628.921243797075,0
57,15870.045703036832,721,0.5126400224830923,0,17332.798859835384,0
62,25198.382717189732,599,0.6707636843134391,10,97870.8518782091,0
64,15595.850623755878,849,0.05490927217192232,29,12056.123551196502,0
53,21772.75848412345,555,0.10348010107103811,27,15799.475797801995,1
78,52788.14733674115,533,0.5633702115671271,25,17878.584209254397,0
45,17821.785176879224,542,0.8351166008110457,22,60248.94191498092,0
74,16228.004041935956,764,0.052980727922889326,9,49763.694062414805,0
64,20082.64312641582,687,0.983473219860711,10,72602.82266740204,0
40,30873.422970621024,649,0.8854422539532896,5,34956.53540243346,0
48,30757.725526241553,511,0.8731460811154733,28,5041.452336634846,1
63,26373.404330858815,590,0.008674043412819077,21,35263.01713954466,0
28,14787.131843115027,809,0.40639238257028776,13,77622.86911467987,0
79,19453.96262913805,806,0.7957646135188468,5,81633.19292291674,0
37,44524.82968023349,633,0.7586045497125113,19,71645.58231863976,1
77,10315.381071187236,724,0.3456409596168659,10,40992.56121334134,0
49,25067.22144932393,437,0.8776397635856176,1,61423.451065721805,0
34,19740.709639483164,417,0.6360596529530881,24,15196.636520392602,0
74,27838.089079299447,479,0.9939500339082122,14,25927.427347359702,0
59,23566.303246706604,521,0.3347249894612174,37,25439.667730680634,0
55,10398.120736454663,669,0.6435476501021249,4,8467.602329512822,0
23,29562.181610777436,459,0.4244908038068792,14,94019.03918079652,0
18,13523.820709615598,503,0.64755449520752,25,43725.06596776191,0
54,12202.025660858457,827,0.25976914728668843,10,87527.42862241445,0
21,22591.95330122446,411,0.382476498433445,32,22957.769732385575,0
48,17933.92781478728,514,0.9322296904990821,36,77018.20207368703,0
28,14778.029284479451,725,0.2890597432059463,35,80604.98204629032,0
34,18136.64622935483,832,0.62070363493629,37,1453.328701614707,0
24,15265.56048196162,345,0.9185887292562483,10,4375.374884144903,0
69,47733.002874452126,356,0.4810206133164232,34,92183.04460450905,0
52,25768.331280280338,785,0.695093384996807,8,57312.94051123745,0
19,20349.572441301894,714,0.7480481086200877,10,29168.835253197478,0
57,32188.995848456707,730,0.5441098577199295,32,19417.754580453962,0
54,20042.54161502567,430,0.37890918574610166,32,81968.67304057017,0
75,19343.949416651667,317,0.808426044472804,26,20165.593291201643,0
74,35124.33612182299,711,0.5541171212286026,17,84530.76602590732,0
54,15568.156443884176,442,0.11613728584639771,10,62607.64705297756,1
27,13209.258804692374,605,0.8745446379921931,29,66360.01067199415,0
29,30575.789433653536,716,0.29744484304869434,15,44309.62677383267,0
34,23906.515468109093,839,0.4934418345189713,23,4572.2516789074225,0
63,23795.4981827724,412,0.21380648862836993,0,55918.37014158285,0
43,18485.919689350798,675,0.49265897165048256,10,71664.51056923429,0
22,29668.99979617904,787,0.12925262995321307,5,1302.6923370316388,0
22,11102.006767622248,393,0.5662629585054815,11,3575.054164603747,1
73,8362.057598952988,300,0.5227803606854438,25,90799.27531479605,0
55,18060.181982451675,754,0.8184139250474716,18,68354.46932424809,0
64,30174.921952520344,761,0.5598995149102345,0,79281.20962509706,0
44,41039.86077731916,448,0.40874387745693197,33,3624.658554215926,0
22,28968.989217396083,377,0.4663357906531733,19,40668.97011331615,0
78,13886.984168643732,378,0.6047342138993421,11,74965.54842596267,0
25,13942.480363989107,547,0.83957822751109,23,10059.256484544718,0
48,40345.519426873754,309,0.041731229713652396,31,19649.110014387465,0
50,34638.82695839269,520,0.926594530127515,32,51376.87270008206,0
38,28994.458276505087,426,0.08388230583576795,38,89443.44275004185,0
52,34901.44167350144,340,0.3447000700949183,9,33555.47964043972,0
38,23965.527524054567,713,0.3361792894732448,21,82953.66598998517,0
68,19849.020336398535,477,0.53174817279028,13,1910.2892366445326,0
32,20332.91029465276,381,0.354661375819755,3,19021.20468304716,0
53,30293.635452279974,685,0.21927016497190988,28,29741.76838546335,0
76,24799.192650768775,816,0.243424067195532,5,71202.65365881019,1
74,8244.224091597325,632,0.9852949652561165,39,58349.764901210394,0
19,34244.69120218011,595,0.8366424561013952,38,27173.956787922478,0
47,29523.19570988471,740,0.8054726593152842,24,58568.18883385701,0
75,25924.402945156373,794,0.4192710074903869,7,89086.36611873069,0
45,44560.057954969394,828,0.936182813218331,10,47470.19048574511,0
34,14709.01782865164,420,0.0627165076141214,0,69911.22919907169,0
61,12925.260077271156,494,0.12531302547748635,5,35204.84646441284,0
37,28295.982810473066,797,0.24672121680745074,37,71549.09073165026,0
57,15087.322373582443,452,0.6416947058017131,27,86835.72940792171,0
46,50678.38125161615,643,0.16685549627638485,31,57102.170759287656,0
22,15574.626996703522,415,0.33599905579958544,8,39230.119208091994,0
42,15378.228107063012,340,0.177216956354883,33,75671.05492919307,0
27,18008.174941350426,403,0.7996653555774161,1,95655.72102320241,1
36,18984.57325423167,547,0.9091849563513236,21,7747.631521453743,0
78,18318.82702961571,663,0.8504104715617694,38,52123.920753599436,0
58,19311.131344786856,565,0.027320486673572786,22,19018.671432979663,0
65,18376.872605913857,685,0.31720425689117915,2,28128.066157990535,0
18,10118.241429649966,448,0.637582422874584,15,63978.26360982954,1
64,28348.222289829406,502,0.0006938139441120539,29,96019.50509342787,0
51,17714.37636427181,673,0.7463590610673869,18,85450.85463479902,0
74,20404.23070462512,324,0.8687832067995613,25,26502.70199315237,0
31,12003.496083953016,752,0.07758098701328586,15,3393.0415856973373,0
42,10277.889428375329,756,0.43122178378612874,21,60333.929613613946,0
43,21014.91227830661,310,0.302821679056386,5,53851.890569552466,0
38,47923.988860850186,560,0.9469393494922512,36,46567.28777886338,0
33,47113.19190527473,817,0.32473470871883714,4,48047.693729856335,0
27,13984.187097019498,524,0.5809366377230858,13,59579.0697125724,0
49,15214.140307037775,571,0.009060444849529059,23,40307.94028924524,0
61,23982.79395085015,345,0.8366026610547191,13,17953.645528139925,0
62,5807.920624908346,707,0.02928640450252018,8,26655.99934095897,0
37,16431.556548172168,313,0.5692318617226789,39,7323.554495712079,0
26,24619.734446790906,835,0.7407131708437253,10,6548.949937250846,1
77,19635.26025171685,664,0.39662406208282064,9,86872.75896827776,0
75,8521.59216373566,553,0.0316672307263276,30,13412.654813897456,0
51,8827.580089834306,706,0.900720786353171,24,7823.3475572598945,0
48,10769.174236361483,788,0.3660742003640475,19,82811.06243345504,0
36,21189.55746530878,411,0.46616094909321926,30,95400.87627061132,0
64,14501.85048105291,500,0.8130803954834096,15,21368.13169417742,0
48,47982.16826148638,601,0.6606687957998677,36,75971.65047078562,0
47,11290.909850729142,404,0.32536990080887407,5,17091.829628159998,0
64,40700.085474037485,527,0.5406407628535975,10,68394.17873346637,0
41,12070.230400135259,724,0.09396386981864058,39,68294.08165320358,0
50,77494.64721845911,787,0.4811697882515781,18,43501.036793397034,0
35,30671.874472539483,752,0.4282804146405653,0,88319.180653009,0
38,7269.587362447463,486,0.7599464059783394,26,12983.899719468252,0
48,40476.094489339324,622,0.7999982556362377,20,48178.33844370891,0
56,17482.45757015468,638,0.8722523398166044,13,60572.497997479055,0
59,35029.88604650644,382,0.8572382167711038,19,76145.44439913359,0
78,21906.06857708853,641,0.9983468409061157,34,15125.884820483578,0
58,18443.072193757318,446,0.7074563211551649,36,53958.17764922383,0
79,19401.576921823384,634,0.6207296500054099,30,46041.00095138792,0
68,12262.812301715532,522,0.1471764166004944,1,42224.964868113544,0
60,17669.984547464006,675,0.4681601643223702,17,36574.551038853744,0
21,11543.264319994078,547,0.4304547722750304,20,99695.74669749934,0
43,17395.536003221325,763,0.7345992377319396,24,17840.31593184228,0
50,24282.99159111024,723,0.2746784754896896,12,75545.41843268885,0
61,37379.212969782006,567,0.8708471389194843,35,38313.99596460636,0
50,46317.54040011313,697,0.219814916371733,16,65259.62160922897,0
66,21889.72913404751,560,0.4835750678058899,11,98841.57988802477,0
37,12544.535888226934,719,0.9443474377816958,21,48296.31105265804,0
58,21464.322522562525,742,0.3439809702953769,23,82620.45750031875,0
25,20314.490202203197,740,0.7279573038436483,14,8518.015481258717,0
53,42568.11268950472,779,0.3356193434790794,6,55905.80656763989,0
25,34122.792223313525,746,0.5143986397982474,2,38833.231147256134,1
48,24743.62547819812,607,0.7756362836689904,19,70217.38766123941,0
72,47115.24828275063,443,0.814576296085841,25,4649.923803403719,0
39,17101.357426100232,846,0.8424902105365611,27,45324.02203077836,0
59,30134.91212495536,629,0.09954882237319007,34,49961.76925888173,0
77,17112.36309236485,460,0.854883006628134,39,84624.61910012834,0
67,17400.034245857067,606,0.14637683759414888,8,39082.72373837642,0
64,7831.554487331664,616,0.2728124308896912,6,32740.789553520623,1
36,23166.21059462276,426,0.9710905102470477,39,39519.430562464324,0
37,23495.95168222013,755,0.14421915166304167,13,44343.02676726836,0
40,20568.221191008593,303,0.2510835511785763,17,26198.793732866336,1
41,27640.328305526582,791,0.33578140054281524,9,5480.430066004462,0
79,36307.05038318316,685,0.8061963271984326,34,99039.89957374978,0
60,21833.79243290548,804,0.32087912073824965,14,76782.38029678272,0
41,29783.822023321245,485,0.8259774227077379,3,98559.45671479784,0
53,26550.97914528482,361,0.2055933208477999,18,66612.17962735597,0
26,37729.19766228611,580,0.6010185413948924,27,88411.57191606285,0
57,28755.203772418703,580,0.9597280601310695,22,45580.683782818145,1
33,54790.82415207509,661,0.04102143565056937,21,35566.30177594529,0
44,25146.644563646496,482,0.9085596440291628,21,99384.73786283511,0
62,13784.99810701509,430,0.16483930681409964,33,17781.427217938537,0
54,41394.23225754274,485,0.5809674773885379,39,22458.23276932873,0
30,30355.080467283427,694,0.0488035424488199,10,67148.88133199884,0
68,27935.34680613716,342,0.5712975158416396,37,26274.854082211103,0
19,10183.73421682832,303,0.6150097441887584,30,43653.73979470679,0
29,46370.17276987585,624,0.8076664300133344,26,93287.90863311512,0
58,36344.080473192174,497,0.41609086277561635,4,27312.548372693975,0
50,25771.327931389184,658,0.9157494526329868,28,51556.84191563932,0
40,5305.717674495671,305,0.3704019689818483,4,73930.64163135375,0
76,18599.114918327403,463,0.09158939935590682,17,8111.393277286521,0
78,57314.82602058578,678,0.386757338217931,28,8137.935581426597,0
31,27959.316021147763,478,0.3062657313578987,1,74844.91040711146,0
56,12028.184345513324,346,0.4464331364889844,13,92085.76854879447,0
66,16670.02909108237,736,0.19957341441313659,22,59590.98166202521,0
47,18046.877789302045,686,0.37034113855919226,28,4778.5949986270225,1
72,38739.376141139146,352,0.8862413479814444,38,45730.80914489192,0
63,10358.040516549783,586,0.6524554238716556,7,72325.49867763589,0
66,37367.31181908291,682,0.19811948318666828,3,63546.9538092546,0
51,32690.779999390128,636,0.052874895640699915,36,20619.912230123373,0
26,67584.48507124855,482,0.21665746064117997,31,6259.437946269168,0
32,28751.6495781044,530,0.40916746202334264,37,89041.29693458046,0
41,11853.403125149815,749,0.3671316872066982,28,23362.237968047873,0
65,21503.728367163334,688,0.8484866583998164,28,99581.73755246782,0
58,13416.946443850376,692,0.5859740932754092,0,12426.59865254407,0
77,26754.349233675475,584,0.8424878559316786,2,12320.892861080822,0
42,52651.59765144436,462,0.9988771118753622,18,67144.81959704563,0
53,14342.392405890309,403,0.29034294546096684,13,27743.288564478196,0
49,35093.828825373246,462,0.47745542173573763,31,97464.89603158123,0
64,16162.316226181783,605,0.7055535202805632,22,24464.79098672962,0
38,10143.733728175182,570,0.5117537482899507,25,62737.5167626969,0
59,48988.360782198724,840,0.3268226055924752,17,41235.41915320046,0
56,24744.331860379738,708,0.8162058292123043,14,9939.233438429941,0
23,28161.691701260606,374,0.892428315906443,24,71091.34287245943,0
64,33889.26203346682,784,0.2782333178490505,35,79252.18262926443,0
42,9410.900302410486,612,0.28145683183730286,37,82830.1709380221,1
19,19286.431755828162,411,0.5674467152466006,21,49508.75902795279,0
48,9688.242227418225,547,0.8163882078184409,17,97614.27829853207,0
73,16954.99219454673,790,0.5199246156226325,11,80177.2063477027,0
47,39129.76120795959,779,0.06004958733489241,26,44572.078311869605,0
32,27577.697696581996,624,0.29500460372334447,19,10846.293186410023,0
35,16178.679688517494,661,0.5028493350454115,15,26183.79856379101,0
49,22300.339514806485,784,0.736684022633381,14,77441.93398428764,0
31,20481.50173284129,720,0.7749456496092688,9,88086.23416014209,0
79,25731.09352524571,708,0.7523060694218411,38,66580.87845118904,0
35,16111.93987988737,707,0.09482320954335954,4,39404.2326040581,0
52,20717.24647796454,429,0.6159993441799181,34,36242.46386805649,0
69,23757.052190635164,424,0.4254331120403212,16,36520.09048956143,0
39,27252.38672688302,583,0.31352399181623425,29,49655.401785500566,0
31,24580.743507864776,487,0.8276086981362002,3,72855.68767095948,0
55,9710.432627774853,737,0.3583752995656654,21,17150.917099485174,0
31,11731.35792305597,343,0.18251483101331833,30,3069.3317936294043,0
51,30091.3756050939,821,0.6957383886887241,28,8568.925350226466,0
39,19396.749817340726,304,0.13550798575291234,15,66918.9554370811,0
33,17637.2167312691,675,0.29388192191949825,24,85022.0029117578,0
73,19425.57516689543,474,0.4444498144851611,16,41250.752050948795,0
65,19412.56497578613,458,0.14167302980387664,17,34428.76074415345,0
70,9102.021745252008,543,0.2873257116268709,36,2978.943460435169,0
66,52294.62305069399,328,0.6416105495161767,36,7027.877240497713,0
33,20819.735787046095,686,0.5574055841247468,28,75719.89202999449,0
33,22187.23600621951,453,0.8442800634115568,26,9870.204570573303,0
57,22911.246199208028,301,0.1408906243931396,30,83009.0348348655,0
55,35636.17211690744,634,0.8638619713579953,22,78327.47888000244,0
35,31002.390581853695,760,0.0756190923053145,24,82126.92859128088,0
40,21217.369864173685,355,0.7434197763028795,21,68907.29427807678,0
63,14238.206969899416,697,0.20689584367750213,12,3082.735748831961,0
65,40878.07262077321,631,0.9030946805309993,16,44899.28968887473,1
57,22652.32189807677,826,0.04155952973328392,38,16560.673874206375,0
35,29657.247662105205,673,0.5802418276221029,2,34472.03403661097,0
63,12806.47284359632,344,0.012825192911004257,0,56182.87624918825,0
66,30471.412287194795,831,0.7360395906646421,16,73461.92221980816,0
39,10801.392135743428,423,0.03374033421928102,28,23985.42792865231,0
78,18057.886050010202,529,0.7271545252083798,17,34147.99905822698,0
71,23539.901892414386,634,0.8085240139188902,8,21786.152175558684,1
57,52504.4366888233,420,0.8955267449956106,25,98439.9885775896,0
47,30613.049930077614,555,0.3594167045049018,23,92988.5956525973,0
65,45193.33303720323,781,0.5425236570165717,32,65717.86366660165,0
72,27722.670003304895,816,0.7335285100815918,11,82658.37680759249,0
73,12645.054575017293,613,0.8207339729211567,14,72168.17619328212,0
59,12681.06280643049,636,0.782843492420697,13,85011.14775239833,0
59,32231.313073975183,376,0.8478017167978945,8,93662.41486744849,1
79,13348.031274230067,399,0.8976435270904581,30,93114.1983733969,0
70,10178.74865108662,595,0.6503187324682995,33,57882.64334236043,0
35,13521.080225028074,557,0.1739773178218491,1,96501.31889881879,0
70,25187.23063121792,736,0.8334809705921776,37,41348.4703645381,0
35,14810.902173842456,822,0.4632871467169415,37,20152.451525503817,0
58,41257.10739014887,839,0.05064500544889983,0,23916.22347982919,0
70,27269.055558152224,418,0.6260817302849815,33,46396.22494317882,0
18,24211.565290675946,694,0.727471221205334,22,26059.038267172687,0
74,26739.77576908232,796,0.4578575403363442,0,13583.671727530473,0
65,29788.626900402818,548,0.506668891774836,32,40279.72937473113,0
59,30005.452158008007,306,0.5499780624749431,10,58541.67111165526,0
32,14639.762701685648,712,0.25249892224247605,8,96831.54124440608,0
22,41370.64181604672,735,0.37398381685650084,6,62433.74005747325,0
44,30153.13008705555,818,0.8068859837913422,36,77617.46036148995,0
34,18079.27691298673,751,0.029912030796838684,23,68537.47966812615,0
58,32413.48214671727,319,0.556898744540673,7,39082.48983318561,0
74,11313.616516297434,302,0.03178182042704625,35,19719.474666741226,0
75,33777.6662688416,712,0.2016379835713582,1,28943.64535929634,0
75,25438.37807385975,319,0.37289408551628755,5,87776.75337079246,0
74,7537.902394770708,744,0.18643760430337297,36,16413.916863013364,0
49,59810.68461332214,526,0.8485123080206685,11,10658.91465354009,0
55,11458.113177175961,645,0.8702050214580797,18,85470.158418881,0
43,29348.857554905626,639,0.15301132263109585,28,55272.059394181066,0
75,44674.95890221068,350,0.89233602885849,18,68567.5905247534,0
19,5960.317650100644,672,0.22999041331521675,30,82757.14273783876,0
45,24743.30053315431,652,0.012136399279584098,38,34662.837455272536,0
62,34307.381086802205,329,0.7368400718928148,28,75261.64062658053,0
40,38486.0227754606,777,0.5182347881087007,20,63467.412076726774,1
67,40473.77960242075,543,0.49839086977207847,34,3456.585989198413,0
37,34995.1446665521,707,0.002703205012607235,32,72314.35186592242,0
53,18620.3475024972,714,0.9785385133978797,20,35084.50000148621,0
59,27712.93801183443,322,0.8325718615812844,9,21588.971704309464,1
72,60217.429277545205,352,0.9674406733677335,3,96146.24670454099,0
39,41431.654718108446,341,0.24367358573022713,11,77185.5517095613,0
77,15781.059835648335,461,0.6036759389694595,9,3424.7499653213667,0
28,37521.92928898067,453,0.7467428538353165,2,76223.84908201202,0
45,43396.98513720118,626,0.8033358712684696,7,85185.39122235976,0
62,14187.89475990987,708,0.7817300231239284,4,36274.559741312885,0
77,21795.858858889816,814,0.5723272349272372,35,33318.69874034054,0
75,19091.97054277883,672,0.03159993408001105,21,42944.40266331767,0
72,34969.98474320902,765,0.9939771417357537,34,47156.33571451607,0
39,17946.30430788327,793,0.11487281799138871,22,38678.2810751179,0
34,16081.284845673666,824,0.18082229675395267,3,51112.25727689208,0
48,38016.647754919184,749,0.8244346338318469,15,97284.3451056255,0
28,12057.216610317388,355,0.10057591564824897,36,4175.661741180329,0
53,24167.512327882054,403,0.2133525064750964,21,98273.06112335162,0
31,15298.270604466248,474,0.020301890090891672,20,85093.73837715681,0
52,38003.54389433069,621,0.15667084691775457,26,79936.83244169304,0
40,16224.412272143569,367,0.6589600114129774,39,45579.010650474134,0
46,22434.492637527033,824,0.3605359538992644,7,8432.417529348491,0
40,6663.881422744261,791,0.1351342555791466,6,62262.80781062469,0
61,22046.361539866473,631,0.26399671822144877,33,89531.0528124253,0
77,20164.412155171212,598,0.7536770368365956,29,43079.46398017842,0
76,22829.01762275164,342,0.5568466007175235,24,7861.178060372107,0
53,42233.6246821384,498,0.47604363987105125,37,1535.1665069585138,0
33,29705.209529091062,391,0.04665807896435448,14,12820.88608456714,0
56,26844.642181704014,789,0.5117258588595026,27,60988.43144046337,0
37,15224.20723485105,843,0.48152816947027577,39,99099.55501413996,0
42,64120.82992215467,335,0.44286876145764265,8,71498.71132850657,0
36,8785.349258086897,581,0.48749256453890233,4,16557.8524474448,0
43,12110.178706219649,504,0.07429659359387886,36,86404.04475899378,0
49,15029.010214586107,472,0.933010729571394,21,66366.0897382487,1
67,24223.22685359827,589,0.3061328833294964,38,30854.22638871591,0
38,22510.664346125297,717,0.6525160712932019,39,50665.58811013899,0
26,15104.916992430524,587,0.3589857732370546,14,40897.73708154345,0
60,24054.604672682803,401,0.32793605042607943,34,87250.10455142912,0
36,39304.471786838374,750,0.7249977365838524,26,95378.07821427507,0
66,22647.935334028687,420,0.4187742696093967,16,13245.038427818092,0
74,11735.895620507043,356,0.6158743033137252,18,15596.304808984467,0
38,20911.199941740484,406,0.27422481660055364,17,9163.413648700145,0
35,14634.791616913377,538,0.2654644493239873,9,38623.079994414715,0
23,10949.364829114875,712,0.1990625446299542,1,97134.64832862919,0
52,22456.803738521317,320,0.300913348504088,1,98743.61850783516,0
31,14012.29412172965,832,0.06490274116824624,26,59998.62042193954,0
26,18668.586118178515,715,0.0778023610697246,15,46887.53928018331,0
52,27204.493599312354,597,0.8529096611712351,31,30935.519639039194,0
19,25857.79703362634,310,0.27986897152042134,37,1048.3304703582542,0
68,40235.00993970669,653,0.5383322562598208,25,27021.630429827303,0
23,9317.533149147148,385,0.4964278124081546,31,15484.019601970414,1
52,19886.081581382798,524,0.6341905851533136,33,1196.3502354444463,0
74,36532.54263452283,493,0.647941535485333,7,89703.42799659347,0
42,9511.494898940831,402,0.3667849281220461,35,9349.354176550387,1
26,20224.74352359354,601,0.13343096149405576,29,71155.06836954418,0
67,24351.50461744281,347,0.17741315602910024,4,92528.00387971818,0
48,12729.481237613849,592,0.35932464413911525,31,13580.512177838289,1
24,15709.112573937828,321,0.560109687859328,7,24808.548925304513,1
45,12153.383752811596,474,0.6142467117736797,21,24268.809869585442,0
19,25323.401545151857,632,0.9323555692973288,37,9525.399101241592,0
18,6311.821128797186,316,0.3052204689213881,0,91062.29094210571,0
54,15022.653504337171,695,0.10929491589706686,10,85056.75961675482,1
76,15369.076003477316,375,0.5376581341470882,37,38695.19695939496,0
76,34676.069917228466,502,0.06659669495375886,5,77175.54096174255,0
41,10087.365540365496,532,0.16561900372024618,19,51432.028633216185,0
79,42119.22502810855,414,0.5541352187617277,19,68228.94162699231,0
52,32003.148053584646,395,0.9244720525814627,17,69225.45260398136,0
24,37143.275650020776,573,0.19554846673611348,17,77756.62658399071,0
55,17793.182534049694,675,0.3624981774921293,6,90018.85925360533,0
76,17855.24234772897,633,0.4428544569065702,31,79119.9604965142,0
46,14861.595699510619,648,0.9534994609635931,25,70946.591163906,0
79,29447.3576849999,798,0.7356149866256436,23,62577.78532504746,0
18,18475.124142954257,475,0.33215221812531237,11,21699.60221129492,0
77,14708.930585041577,662,0.27136647782206935,25,29030.539697592605,0
72,18452.15266169556,344,0.5185047008703975,29,8460.482824604078,1
68,26517.68516443633,678,0.3813778483128787,17,26519.90133267849,0
47,11710.902563472135,729,0.6167982398884286,3,54850.239925710186,0
69,13689.463401354054,606,0.5347553602285747,33,95414.45603970272,0
63,43258.842455504084,715,0.033765284306772725,22,13553.789647150585,0
49,13996.900535972396,542,0.0744752421853726,28,44836.61283523484,0
27,45421.78407759314,436,0.13404966863788315,8,75333.15722236446,0
51,16922.86273532354,357,0.6507492677172874,38,79571.81309113084,1
28,11183.357270200915,468,0.9772505037565989,11,19914.94529649224,0
65,43701.99947799302,761,0.4526205682230049,36,18652.61818773562,0
66,52714.27729322192,709,0.14939587895019935,11,61459.69708660845,0
54,16475.214598484323,683,0.6100450516298737,15,91490.73545190251,0
71,38038.80744019804,744,0.6254092845280176,18,80631.5252703772,0
44,23191.77587681595,772,0.75575551228912,11,39056.595098162965,0
67,23833.895017355142,541,0.7098298460546136,0,66177.97018972816,0
65,25768.800450270715,523,0.6878424488764078,0,26228.541303308808,0
27,22250.053012352175,421,0.7248396411463716,18,47702.36907036455,0
55,23183.145478679988,807,0.8192250866724828,36,54012.07140731767,0
39,22093.45707994122,543,0.8954579942694719,1,64136.32618347965,0
41,16514.454088749342,520,0.003406169479451937,12,40635.49549037308,0
25,15461.359593836605,434,0.6662199331252592,3,4169.331865815588,0
23,12399.245776420725,334,0.9412132376500699,18,92877.5552750667,0
72,8581.385981440277,466,0.7578703548616824,39,95667.83228101398,0
21,21043.098210696025,561,0.08136808003996643,32,69012.17284195908,0
22,14451.637319628508,633,0.7363154993298718,16,27370.59094860804,0
23,9712.457938035377,364,0.25259633042539476,16,59879.51643406598,0
64,14601.68811488971,409,0.18405611752304463,3,28334.298117295762,0
49,16888.266733409728,710,0.20320104908791636,7,70184.43912749064,0
55,16734.427332007053,694,0.9721345346956245,29,36668.25341315337,0
68,44194.44476165286,308,0.6591134336498721,36,56187.28737924223,0
74,16356.929391561003,481,0.9778552417598017,31,6835.55761250023,0
37,45378.94502058315,342,0.8471952031646591,1,99622.96690084238,0
57,15129.92438081748,605,0.9248960569591379,24,66552.77098865814,0
62,28031.590596738777,412,0.5549388864583757,25,94064.22689349759,1
53,13355.854833080128,618,0.34874030327200867,12,74710.2120210265,0
71,51937.0739573633,732,0.738534111310999,18,56626.61456198477,0
66,40650.68494989148,530,0.018065656990422174,23,73907.51169922148,0
31,32026.679474790555,779,0.6437499686881487,8,47460.400732698574,0
67,59206.0780748233,714,0.956484569855202,34,95970.26525182283,0
64,34031.25239781248,435,0.845863457255317,31,77658.90487485696,0
71,27426.235502809468,811,0.18946413178791033,0,12983.000500000207,0
36,11186.120062419184,714,0.12804177500586378,30,95115.00840530054,1
28,6781.152916041687,346,0.826480732036738,17,58000.94827572893,0
56,11530.912098523375,441,0.05339058458974122,14,45596.28818111601,0
18,9478.47531953058,384,0.9953057467576372,23,79426.85998766772,0
79,14765.306895824302,730,0.46739938779119683,0,23639.546359510303,0
52,38068.48104501318,392,0.927592556615408,14,95861.88813125317,0
36,12921.77669991603,729,0.8112771794789713,22,17467.21366544914,0
79,17479.4760209911,728,0.6973718988469406,19,30272.57736086296,0
77,22661.70545227664,458,0.2057568602249712,29,89014.96586587623,0
50,23065.310106398658,417,0.0856523631962317,12,61224.9846295237,1
49,16371.094666933566,456,0.6556664553047866,4,85597.4763302147,0
53,39902.83993727099,732,0.1897408908610626,36,20734.119308518806,0
41,22296.741145977037,492,0.8287133027828214,10,80574.58103277943,1
60,23990.07535891777,556,0.06709135817394496,5,18660.633233479628,0
24,75947.58486454297,767,0.5238544304122824,37,74578.83298626659,0
24,52497.151394995424,531,0.42204852767533696,24,16300.09979818526,0
63,22237.96249314619,720,0.9248633493213542,37,34954.268727130024,0
64,28947.60713621628,377,0.8985033521136412,38,48144.788439218944,0
22,13891.582998680806,677,0.7202996697185768,39,91964.42869343967,0
31,7750.458663461856,547,0.7553172319736116,28,73441.14631398338,0
62,30971.034739976476,674,0.7065321181794636,36,28894.10941790576,0
69,12982.839374909481,811,0.6747992185788025,39,45198.67743657602,0
43,29207.72729989153,320,0.9969451669278978,32,35653.96463773961,0
71,64463.57933396977,375,0.7360675122288483,6,94045.72933653364,0
67,8621.118613547245,637,0.9455814163577114,17,18288.240300260353,0
18,7047.464892887819,721,0.4372260161469981,39,91652.96192335674,0
30,13915.772650068444,783,0.9981245190278407,34,82958.29688868063,0
40,33026.631731051246,725,0.6144651655897574,9,13740.550104820575,0
78,41157.096594095776,439,0.90492942662994,22,28040.95633075644,0
37,33002.631929035466,612,0.09092386853822532,13,71331.83986232885,0
24,25436.143458409617,768,0.6105489936324198,18,71021.4379557556,0
23,22212.773247246576,819,0.9927970166482871,29,24135.05752691941,0
